Time,End_time,Duration_s,Flow_Lmin,Litros_totales
1564492761,1564494161,1400,2.2915,36.451
1564515255,1564517779,2524,2.0394893617021275,47.224
1564523781,1564523791,10,3.9240000000000004,0.656
1564555046,1564557371,2325,1.88,1.309
1564933194,1564933318,124,1.0913793103448275,2.277
1564938574,1564938588,14,3.5639999999999996,0.689
1564957265,1564957356,91,1.2584415584415585,1.796
1564988926,1564989135,209,1.4904545454545453,4.019
1565015775,1565023046,7271,2.358136882129277,109.133
1565024849,1565025114,265,4.705,9.844
1565028138,1565028796,658,1.8239999999999998,21.179
1565032583,1565034080,1497,2.3049999999999997,0.471
1565037133,1565037250,117,5.16,5.26
1565039162,1565040759,1597,2.772972972972973,22.213
1565045703,1565047697,1994,1.508344370860927,19.592
1565049605,1565050089,484,2.9039296187683283,17.93
1565076519,1565076528,9,2.76,0.328
1565079783,1565081948,2165,2.138680203045685,12.773
1565086400,1565086449,49,0.8485714285714285,0.418
1565091684,1565091705,21,1.92,0.678
1565099346,1565100384,1038,3.10953488372093,22.493
1565104086,1565104093,7,0.855,0.096
1565201924,1565201927,3,0.96,0.064
1565286355,1565286923,568,2.3921739130434783,3.372
1565338448,1565338475,27,1.5557142857142856,0.422
1565342230,1565342242,12,0.49199999999999994,0.075
1565352183,1565352196,13,2.82,0.671
1565373564,1565375114,1550,2.52,0.862
1565714978,1565715022,44,3.0388235294117645,1.353
1565764311,1565764320,9,2.4179999999999997,0.403
1565770733,1565772175,1442,1.351578947368421,6.52
1565873958,1565874181,223,2.3434285714285714,3.478
1565891181,1565891194,13,2.346,0.451
1565895695,1565895703,8,1.5074999999999998,0.203
1565898633,1565898663,30,1.6392,0.744
1565940480,1565942023,1543,2.55875,4.181
1565956045,1565957903,1858,1.697142857142857,31.28
1565960789,1565962400,1611,1.7147368421052631,6.619
1565974293,1565976246,1953,0.5563636363636364,0.972
1565978993,1565979600,607,1.1775,11.283
1565987033,1565987043,10,4.325454545454545,0.793
1565995124,1565995137,13,2.778461538461538,0.656
1566022060,1566024532,2472,2.982676056338028,10.432
1566027606,1566031739,4133,2.428387096774194,9.207
1566153965,1566154540,575,1.1466666666666665,0.182
1566158819,1566158825,6,1.38,0.128
1566195278,1566195686,408,2.723076923076923,15.197
1566198424,1566198876,452,1.9157142857142855,6.044
1566492043,1566492102,59,1.5635294117647058,1.324
1566742907,1566743707,800,0.6927272727272726,0.171
1566747408,1566747426,18,1.9166666666666665,0.613
1566755051,1566755053,2,0.6599999999999999,0.024
1567102739,1567103229,490,3.5047058823529413,20.741
1567106229,1567106241,12,0.744,0.078
1567148947,1567149089,142,2.556,4.491
1567155976,1567155979,3,2.265,0.151
1567163884,1567168943,5059,2.3110243902439023,43.773
1567179525,1567181191,1666,2.084262295081967,13.52
1567185728,1567185734,6,1.66,0.197
1567189541,1567189547,6,1.512,0.13
1567192109,1567192310,201,1.329,5.387
1567232690,1567232695,5,3.132,0.328
1567241242,1567241352,110,1.9137142857142857,3.545
1567247130,1567252302,5172,2.491746031746032,20.332
1567279246,1567279255,9,2.96,0.5
1567321985,1567321990,5,1.5899999999999999,0.159
1567328321,1567329961,1640,2.2570212765957445,8.793
1567349232,1567349569,337,2.1907317073170733,6.247
1567359267,1567360987,1720,1.7110344827586206,2.255
1567404169,1567404476,307,1.448,2.236
1567448931,1567449841,910,2.330909090909091,5.858
1567451700,1567451727,27,3.2347826086956517,1.306
1567457179,1567457261,82,2.5349999999999997,2.631
1567492539,1567493141,602,1.2085714285714284,0.165
1567526321,1567528157,1836,1.7264516129032257,6.774
1567532456,1567533183,727,3.0997183098591545,5.03
1567582378,1567582399,21,3.55875,1.033
1567599553,1567600770,1217,3.256595744680851,8.293
1567628711,1567629186,475,2.668905109489051,13.629
1567631690,1567631719,29,3.2815384615384615,1.492
1567633908,1567633916,8,2.6,0.39
1567663161,1567663325,164,1.3242857142857143,2.153
1567666141,1567666154,13,0.9359999999999999,0.164
1567699686,1567700200,514,1.0292307692307692,0.233
1567749448,1567749461,13,1.9679999999999997,0.396
1567826167,1567826176,9,0.72,0.06
1567845614,1567845839,225,1.9937704918032786,4.513
1567852399,1567852583,184,3.237,9.179
1567860179,1567860537,358,2.37,11.309
1567867439,1567867472,33,1.7825,0.771
1567874513,1567874532,19,3.101052631578947,1.038
1567960593,1567960625,32,3.0923076923076924,0.712
1567963864,1567965006,1142,2.262857142857143,15.233
1567967143,1567967148,5,2.4,0.164
1568006526,1568006537,11,1.98,0.263
1568058564,1568059281,717,2.47875,13.77
1568092848,1568092853,5,1.45,0.145
1568114171,1568114183,12,0.46,0.06
1568183938,1568184684,746,1.1325,0.398
1568377481,1568377488,7,3.9857142857142858,0.543
1568397957,1568398874,917,1.8599999999999999,4.98
1568402219,1568402672,453,2.0841176470588234,9.394
1568442733,1568442743,10,0.5519999999999999,0.094
1568446937,1568446960,23,2.141052631578947,0.805
1568463455,1568466116,2661,3.217894736842105,26.742
1568470105,1568470123,18,3.15,0.702
1568482406,1568483289,883,2.657142857142857,0.62
1568569449,1568569462,13,2.934545454545454,0.544
1568573121,1568574968,1847,2.843333333333333,12.273
