Time,End_time,Duration_s,Flow_Lmin,Litros_totales
1560352227,1560352996,769,1.0493877551020407,2.038
1560373010,1560373023,13,0.9369230769230769,0.223
1560374224,1560374293,69,0.72,0.3
1560405159,1560405162,3,0.44999999999999996,0.03
1560406404,1560408188,1784,1.7035555555555555,8.747
1560447130,1560447142,12,1.1018181818181818,0.226
1560448123,1560448163,40,2.7484615384615383,1.801
1560449385,1560449447,62,1.41,0.567
1560451774,1560452590,816,3.5279999999999996,8.487
1560453276,1560453318,42,6.827999999999999,2.505
1560454805,1560454819,14,4.494545454545454,0.838
1560461250,1560461274,24,3.1866666666666665,0.542
1560462223,1560462252,29,3.609230769230769,0.945
1560464754,1560464849,95,4.030434782608696,6.049
1560465932,1560465987,55,2.6399999999999997,0.629
1560466958,1560466992,34,2.1085714285714285,0.36
1560469035,1560469053,18,1.5759999999999998,0.437
1560470213,1560470225,12,0.65,0.141
1560493652,1560494750,1098,2.720909090909091,29.072
1560495886,1560495920,34,1.7662499999999999,1.008
1560517882,1560517935,53,1.528235294117647,0.608
1560520189,1560520254,65,1.7452173913043476,0.979
1560521200,1560521252,52,2.367272727272727,0.932
1560536199,1560536313,114,2.2437735849056604,4.252
1560552023,1560552042,19,1.6666666666666667,0.564
1560565290,1560565771,481,1.1845714285714286,3.14
1560567733,1560567785,52,2.454545454545454,1.161
1560584082,1560584603,521,2.6919786096256684,19.978
1560587120,1560588686,1566,3.1484647302904563,81.739
1560590168,1560590260,92,1.6042105263157893,2.291
1560592896,1560592902,6,1.9028571428571428,0.222
1560613023,1560613142,119,4.827428571428571,6.542
1560615577,1560615667,90,2.743448275862069,1.664
1560616430,1560617525,1095,2.181467889908257,4.231
1560619826,1560619859,33,0.648,0.181
1560636550,1560636568,18,2.5976470588235294,0.771
1560652315,1560652379,64,3.4076923076923076,2.388
1560674345,1560674360,15,0.96,0.246
1560686702,1560686954,252,1.707272727272727,2.269
1560703790,1560703861,71,1.1077611940298508,1.328
1560707639,1560707684,45,0.8192307692307692,0.696
1560709486,1560709593,107,1.06,1.63
1560727712,1560727758,46,1.428,0.312
1560751113,1560752046,933,1.8925714285714286,5.76
1560753802,1560753840,38,1.3099999999999998,0.329
1560796364,1560796442,78,1.8738461538461537,0.834
1560799385,1560799466,81,0.5571428571428572,0.237
1560802244,1560802753,509,1.8377777777777777,1.074
1560806856,1560807781,925,0.7885714285714285,0.672
1560810008,1560810196,188,2.7237735849056603,2.873
1560836584,1560836675,91,1.6472093023255814,2.505
1560837537,1560837567,30,1.134,0.589
1560838411,1560839685,1274,1.2554716981132075,1.471
1560847062,1560847204,142,1.8539999999999999,0.942
1560847856,1560848020,164,3.052941176470588,2.128
1560876532,1560876688,156,1.7583333333333333,1.571
1560890754,1560891431,677,1.2561290322580643,1.048
1560925641,1560925702,61,1.6476923076923076,0.582
1560926791,1560926858,67,1.2646153846153845,0.415
1560927922,1560928000,78,1.1857142857142857,0.549
1560929069,1560929133,64,1.5652173913043477,0.72
1560932003,1560932071,68,0.8649999999999999,0.452
1560934458,1560934998,540,2.8023853211009175,19.348
1560936640,1560936745,105,1.7,0.88
1560939904,1560939972,68,0.8918181818181817,0.434
1560942701,1560943075,374,1.738181818181818,10.45
1560943810,1560944063,253,1.9411111111111112,3.197
1560945212,1560945796,584,1.2713513513513512,1.167
1560947122,1560947532,410,2.382,5.692
1560948652,1560948763,111,0.6888888888888889,0.757
1560978955,1560978963,8,1.0542857142857143,0.165
1561008435,1561008445,10,0.6545454545454544,0.12
1561009459,1561009471,12,1.0107692307692309,0.219
1561011965,1561012052,87,2.058260869565217,0.957
1561012698,1561013434,736,1.4659459459459458,2.228
1561014734,1561015364,630,0.7706666666666667,1.11
1561096723,1561097081,358,1.5568421052631578,1.982
1561102494,1561102527,33,1.74,0.413
1561103731,1561104264,533,2.032,1.08
1561104992,1561105004,12,0.8799999999999999,0.196
1561106488,1561106517,29,2.04,0.962
1561108010,1561108028,18,1.8352941176470587,0.56
1561110992,1561111002,10,1.38,0.261
1561112674,1561112741,67,0.99,0.573
1561118175,1561118194,19,1.1737499999999998,0.353
1561119224,1561119279,55,1.296923076923077,0.394
1561121299,1561121865,566,0.96375,0.37
1561124995,1561125006,11,0.7371428571428572,0.12
1561133646,1561134091,445,1.3111475409836064,1.846
1561139285,1561139368,83,0.9654545454545453,0.405
1561144432,1561144938,506,2.0485714285714285,1.886
1561147919,1561148139,220,2.4584615384615383,6.039
1561149711,1561150901,1190,0.84,0.965
1561172263,1561172326,63,1.9914285714285713,0.901
1561185445,1561185921,476,1.1072727272727272,2.709
1561197343,1561197383,40,1.2499999999999998,0.364
1561207721,1561209143,1422,2.6426086956521737,8.024
1561211217,1561211559,342,3.211875,1.831
1561216535,1561216547,12,1.426153846153846,0.309
1561217280,1561217286,6,1.7639999999999998,0.155
1561218246,1561218424,178,2.1616216216216215,2.248
1561219709,1561219764,55,0.73875,0.29
1561221944,1561222067,123,1.0485436893203883,1.95
1561222956,1561223554,598,1.3335483870967741,4.39
1561230508,1561230732,224,1.8377777777777777,3.935
1561235322,1561235354,32,0.6257142857142857,0.138
1561265822,1561265859,37,0.624,0.138
1561266666,1561266948,282,1.4809345794392523,3.179
1561307349,1561307356,7,0.40285714285714286,0.056
1561313576,1561313590,14,1.8642857142857143,0.471
1561315209,1561315731,522,2.5555263157894736,3.651
1561331415,1561331488,73,0.7749999999999999,0.295
1561355822,1561356102,280,1.8037795275590551,6.242
1561357145,1561357593,448,1.6271830985915492,5.946
1561358532,1561358973,441,0.7176,0.515
1561400261,1561401288,1027,1.4207407407407406,3.439
1561421937,1561422689,752,2.116216216216216,3.616
1561440547,1561442354,1807,1.6055737704918032,6.507
1561452961,1561452999,38,1.308,0.415
1561458825,1561458839,14,0.9709090909090909,0.186
1561473815,1561473899,84,2.8422857142857145,2.234
1561477022,1561477078,56,2.6538461538461537,0.665
1561479082,1561479094,12,0.985,0.21
1561483020,1561483097,77,3.28027397260274,4.277
1561484071,1561484153,82,0.756774193548387,0.546
1561500865,1561500920,55,0.816,0.299
1561503259,1561503371,112,1.8763636363636362,1.955
1561529680,1561529761,81,1.3125,0.323
1561531162,1561531305,143,3.3081818181818177,1.524
1561533839,1561534138,299,0.8652631578947367,0.781
1561536223,1561536346,123,0.84,0.872
1561539123,1561539123,1,1.44,0.024
1561539790,1561539878,88,1.0626666666666666,0.954
1561543519,1561543533,14,0.916,0.229
1561545017,1561545109,92,0.738,0.586
1561546625,1561546628,3,0.54,0.036
1561548602,1561548682,80,0.6074999999999999,0.227
1561550991,1561551230,239,2.570322580645161,2.801
1561552139,1561552211,72,1.515,0.826
1561592200,1561592462,262,0.89,2.696
1561599830,1561600310,480,0.31999999999999995,0.016
1561615197,1561615475,278,1.581,0.687
1561617051,1561617055,4,0.852,0.071
1561617927,1561617942,15,0.8119999999999999,0.218
1561794240,1561794245,5,0.7599999999999999,0.076
1561799207,1561799243,36,0.7469999999999999,0.296
1561832503,1561832542,39,0.78,0.397
1561848190,1561848197,7,0.8999999999999999,0.12
1561882071,1561882357,286,1.1696,3.186
1561883126,1561883143,17,2.1988235294117646,0.67
1561885283,1561885365,82,1.4925,0.744
1561901076,1561901182,106,1.769142857142857,1.294
1561904933,1561904998,65,1.5784615384615384,0.484
1561906715,1561906760,45,0.6857142857142857,0.158
1561919734,1561919746,12,0.845,0.184
1561922974,1561924176,1202,2.7387341772151896,5.243
1561933425,1561933924,499,2.4019354838709677,6.434
1561935021,1561935045,24,1.1125,0.465
1561962669,1561962914,245,2.3634782608695653,4.456
1561963837,1561964400,563,0.834,0.5
1561965152,1561965329,177,2.88,2.884
1562092012,1562092074,62,1.606153846153846,0.448
1562092676,1562092687,11,1.296,0.22
1562093621,1562093678,57,1.6430769230769229,0.896
1562096998,1562097014,16,0.896,0.246
1562102026,1562102041,15,0.9771428571428571,0.25
1562134932,1562135496,564,1.8514285714285714,1.729
1562140398,1562140544,146,3.319285714285714,1.908
1562141148,1562141878,730,0.8724999999999999,0.452
1562150346,1562150391,45,0.8294117647058824,0.322
1562161037,1562161084,47,1.5252631578947369,0.572
1562170834,1562170922,88,1.6846153846153846,1.627
1562180515,1562180593,78,1.383529411764706,0.545
1562183375,1562183442,67,1.5461538461538462,0.499
1562191850,1562191906,56,1.344705882352941,0.541
1562193019,1562193681,662,1.0075,1.745
1562218157,1562218931,774,1.2231818181818181,1.931
1562219824,1562220758,934,0.9888,2.428
1562266723,1562267150,427,1.768695652173913,0.718
1562268162,1562268195,33,0.40499999999999997,0.106
1562309700,1562310590,890,1.0894736842105264,5.926
1562358586,1562358602,16,0.375,0.103
1562396794,1562396849,55,0.12,0.112
1562400475,1562400489,14,0.8228571428571427,0.207
1562403324,1562403331,7,0.84,0.1
1562406239,1562406273,34,1.46,0.283
1562410515,1562410555,40,1.5719999999999998,0.476
1562413456,1562413516,60,2.664705882352941,0.904
1562427262,1562427290,28,1.44,2.292
1562435877,1562436007,130,1.0564285714285715,1.148
1562436650,1562436664,14,0.7885714285714285,0.197
1562439091,1562439102,11,1.8654545454545453,0.378
1562439823,1562439939,116,5.449999999999999,6.193
1562441079,1562441079,1,0.36,0.006
1562442927,1562443290,363,2.638153846153846,3.109
1562448787,1562449560,773,0.774,0.588
1562467593,1562467633,40,2.0342857142857143,0.795
1562505189,1562505191,2,0.56,0.028
1562510623,1562510635,12,1.189090909090909,0.24
1562513308,1562513341,33,3.32,0.598
1562518794,1562519121,327,2.796705882352941,5.451
1562526011,1562526042,31,0.7333333333333333,0.172
1562530818,1562530839,21,0.8171428571428571,0.299
1562567309,1562567586,277,3.0759999999999996,3.403
1562568250,1562568263,13,1.0150000000000001,0.225
1562569157,1562569657,500,0.8921739130434783,0.504
1562606592,1562606600,8,0.765,0.106
1562607553,1562607553,1,0.36,0.006
1562610132,1562610547,415,3.4153333333333333,5.487
1562617452,1562617488,36,1.5759999999999998,0.467
1562618248,1562618254,6,0.71,0.073
1562676418,1562676964,546,2.1479999999999997,7.144
1562677835,1562678239,404,1.5234782608695652,0.732
1562708989,1562709026,37,0.9109090909090909,0.241
1562739363,1562741000,1637,0.8181818181818181,1.847
1562762863,1562762909,46,3.4690909090909092,0.787
1562767261,1562767398,137,2.25,2.916
1562772549,1562772742,193,2.0554838709677417,5.934
1562774305,1562774696,391,1.6307692307692307,1.239
1562775463,1562775515,52,1.4342857142857142,0.595
1562780307,1562780703,396,1.302857142857143,2.703
1562783160,1562783193,33,0.765,0.206
1562787204,1562787204,1,3.78,0.063
1562789651,1562789651,1,19.259999999999998,0.321
1562795622,1562795642,20,4.877142857142857,1.152
1562796993,1562797001,8,0.99,0.134
1562798778,1562798791,13,3.83,0.77
1562805596,1562805822,226,1.017391304347826,0.448
1562825123,1562827510,2387,1.440909090909091,3.839
1562874481,1562874831,350,0.96,0.669
1562876561,1562877024,463,1.1921739130434783,0.612
1562891053,1562891053,1,0.36,0.006
1562899079,1562899390,311,2.217196261682243,7.814
1562901447,1562902737,1290,4.010649350649351,6.493
1562914817,1562915412,595,1.1320481927710844,1.712
1562917364,1562917819,455,1.0305882352941176,1.375
1562927398,1562927404,6,0.8999999999999999,0.092
1562928566,1562928835,269,1.8046153846153845,8.126
1562946422,1562946432,10,1.566,0.294
1562951652,1562951691,39,0.96,0.294
1562957757,1562958334,577,1.3552,3.732
1562960719,1562960779,60,2.26,1.755
1562961626,1562961967,341,0.6626086956521738,1.026
1562973869,1562973890,21,0.8652631578947367,0.306
1563010029,1563011528,1499,2.220701754385965,12.305
1563013588,1563013589,1,0.6,0.02
1563066005,1563066076,71,1.7968421052631578,1.572
1563072171,1563072175,4,0.816,0.068
1563092797,1563092864,67,2.695238095238095,3.018
1563094757,1563094832,75,2.8491891891891887,2.095
1563098813,1563099065,252,1.443,0.718
1563115721,1563115738,17,0.9635294117647059,0.291
1563118609,1563118616,7,0.63,0.084
1563121136,1563121251,115,2.5679999999999996,2.457
1563129943,1563130006,63,2.4709090909090907,1.942
1563130737,1563130975,238,0.9266666666666666,1.337
1563131638,1563131890,252,1.3044444444444443,0.773
1563132641,1563132655,14,0.9323076923076923,0.219
1563133693,1563134245,552,3.5564999999999998,2.631
1563148895,1563149716,821,0.9163636363636364,2.714
1563169536,1563169543,7,0.8571428571428572,0.104
1563175748,1563175938,190,1.6701030927835052,5.263
1563176590,1563176975,385,1.2518181818181817,0.578
1563179086,1563179124,38,0.96,0.245
1563269978,1563269981,3,0.6599999999999999,0.044
1563275635,1563275665,30,0.6399999999999999,0.114
1563276308,1563276358,50,2.927142857142857,1.037
1563277729,1563277742,13,1.48,0.356
1563280055,1563280094,39,1.1133333333333333,0.345
1563281034,1563281076,42,1.23,0.308
1563286519,1563287077,558,1.5278947368421052,3.266
1563291696,1563292244,548,0.96,0.176
1563294472,1563295048,576,2.571875,4.347
1563298749,1563298835,86,0.7875,0.365
1563301811,1563301864,53,4.191428571428571,2.636
1563302601,1563302607,6,1.4,0.142
1563316256,1563316948,692,0.9019354838709678,0.503
1563344288,1563344307,19,0.8717647058823529,0.271
1563344956,1563345362,406,0.8450847457627119,1.998
1563346830,1563347144,314,1.2046153846153846,0.407
1563385009,1563385119,110,1.8066666666666666,1.301
1563406940,1563407206,266,0.8474999999999999,0.239
1563425115,1563425118,3,0.375,0.025
1563428853,1563428871,18,0.6599999999999999,0.065
1563430201,1563430217,16,0.8325,0.224
1563432143,1563432185,42,1.4625,0.477
1563433415,1563433815,400,0.8657142857142857,0.215
1563436958,1563437007,49,1.1863636363636363,0.511
1563440501,1563440520,19,0.6966666666666667,0.229
1563448696,1563448960,264,1.0458227848101265,2.445
1563449628,1563449732,104,1.0753846153846154,0.788
1563474838,1563474935,97,1.08,1.365
1563564412,1563564413,1,0.39,0.013
1563570570,1563570586,16,0.892,0.243
1563722570,1563722570,1,0.8999999999999999,0.015
1563725369,1563726010,641,0.7114285714285714,1.352
1563728630,1563728644,14,0.9685714285714285,0.246
1563753128,1563753470,342,2.3078048780487803,6.915
1563779575,1563779695,120,1.1383783783783783,1.622
1563781490,1563781589,99,0.9085714285714285,1.175
1563783343,1563783752,409,1.1274418604651164,5.554
1563824516,1563824567,51,1.0399999999999998,0.308
1563826088,1563826100,12,2.9099999999999997,0.658
1563827538,1563827991,453,0.876,0.549
1563833675,1563834239,564,1.0645945945945945,1.795
1563863409,1563864963,1554,1.5729896907216494,3.835
1563866436,1563866466,30,0.92,0.102
1563868146,1563868177,31,1.305,0.143
1563868820,1563868826,6,2.142857142857143,0.25
1563873392,1563873511,119,1.8514285714285714,2.807
1563976395,1563976402,7,0.7424999999999999,0.099
1563978043,1563978084,41,0.86,0.158
1563984549,1563984766,217,1.7165853658536585,2.873
1563995344,1563995395,51,3.406875,1.985
1563996756,1563996894,138,0.765,1.012
1564013877,1564013911,34,0.84,0.387
1564034379,1564034388,9,1.17,0.087
1564035297,1564035734,437,0.9082758620689655,1.516
1564036464,1564036773,309,0.7599999999999999,0.038
1564123065,1564123065,1,0.54,0.009
1564124358,1564125735,1377,1.8069230769230769,4.066
1564169988,1564170024,36,1.692,0.336
1564172352,1564172604,252,4.306285714285714,2.714
1564211925,1564212228,303,2.787857142857143,4.134
1564213073,1564213079,6,1.3885714285714286,0.162
1564227762,1564227771,9,0.7933333333333332,0.121
1564232319,1564232324,5,1.056,0.103
1564236080,1564236122,42,1.75125,0.559
1564245154,1564245357,203,1.8476190476190475,3.115
1564246253,1564246263,10,1.0363636363636364,0.19
1564265541,1564265588,47,1.64625,0.537
1564308849,1564308863,14,2.21,0.493
1564310219,1564310281,62,1.6079999999999999,0.529
1564311670,1564311719,49,2.0828571428571427,0.83
1564315205,1564315249,44,2.18,0.652
1564323805,1564323815,10,0.6709090909090909,0.123
1564335727,1564335727,1,3.06,0.051
1564341294,1564342139,845,1.1059615384615384,3.56
1564350086,1564350128,42,0.94,0.25
1564355011,1564355140,129,1.8948387096774193,3.109
1564387116,1564387188,72,1.4515384615384614,0.77
1564390658,1564392374,1716,1.4170833333333335,4.467
1564395453,1564395467,14,2.1399999999999997,0.477
1564428735,1564428749,14,1.9414285714285713,0.489
1564434655,1564434664,9,0.6342857142857142,0.119
1564436639,1564436650,11,1.38,0.282
1564469372,1564469425,53,2.4654545454545453,1.013
1564470052,1564470059,7,1.5374999999999999,0.205
1564476054,1564476171,117,1.7976623376623377,2.538
1564477138,1564477398,260,1.21,0.242
1564488914,1564488959,45,2.01,1.55
1564494270,1564494315,45,1.8776470588235292,0.628
1564500763,1564500832,69,1.4431578947368422,0.645
1564504355,1564504387,32,1.8719999999999999,0.295
1564514118,1564514130,12,1.46,0.312
1564520226,1564520240,14,0.8871428571428571,0.227
1564526433,1564526518,85,1.8865384615384615,1.796
1564554376,1564554613,237,1.966153846153846,0.891
1564556152,1564557205,1053,2.128920863309353,7.494
1564933548,1564933651,103,0.7133333333333334,0.317
1564936174,1564936876,702,2.057894736842105,2.374
1564937486,1564937613,127,4.2,1.427
1564938390,1564938404,14,1.2085714285714284,0.295
1564939270,1564939353,83,0.87,0.268
1564957055,1564957074,19,0.8084210526315788,0.269
1564962824,1564962933,109,2.311578947368421,1.938
1564986529,1564986625,96,0.8966666666666666,0.735
1564988883,1564988883,1,0.36,0.006
1564992316,1564992523,207,2.0770212765957443,3.864
1564994945,1564994953,8,0.62,0.079
1565000527,1565000680,153,2.5974545454545455,3.52
1565015687,1565015736,49,1.0242857142857142,0.329
1565017146,1565017159,13,0.7476923076923077,0.175
1565019378,1565019421,43,3.033333333333333,0.606
1565020481,1565020527,46,4.188,0.929
1565021800,1565021948,148,3.225,3.787
1565023478,1565024514,1036,1.4898529411764705,6.772
1565027026,1565027042,16,1.5719999999999998,0.424
1565031739,1565031744,5,0.47,0.047
1565033255,1565033256,1,4.71,0.157
1565034186,1565034193,7,3.036,0.378
1565039433,1565039445,12,4.42,0.886
1565040615,1565040757,142,3.591428571428571,8.548
1565043143,1565043411,268,3.41625,1.066
1565047531,1565047540,9,2.4779999999999998,0.413
1565049647,1565049662,15,1.988,0.539
1565050353,1565050499,146,1.2514285714285713,1.12
1565077930,1565077947,17,1.46625,0.449
1565081245,1565081245,1,0.6599999999999999,0.011
1565086838,1565086870,32,1.5799999999999998,0.275
1565108224,1565108774,550,1.2888,3.481
1565109557,1565109588,31,1.23,0.208
1565201842,1565202362,520,1.8484931506849314,3.015
1565286401,1565286451,50,2.3657142857142857,1.932
1565342263,1565342334,71,2.427,0.958
1565359455,1565359581,126,2.240869565217391,3.272
1565360265,1565360276,11,1.4345454545454546,0.265
1565373722,1565373740,18,1.2282352941176469,0.394
1565374534,1565374613,79,2.149090909090909,1.405
1565376078,1565376143,65,2.092,0.739
1565714939,1565714956,17,1.05,0.563
1565718083,1565718860,777,0.8960869565217391,1.289
1565719552,1565720234,682,1.8127659574468085,1.828
1565736665,1565736681,16,0.92625,0.267
1565871745,1565871784,39,0.34,0.165
1565874514,1565874558,44,1.152,0.287
1565885035,1565885423,388,2.0866666666666664,2.422
1565888024,1565888397,373,1.5794117647058823,5.206
1565898291,1565898309,18,1.7,0.546
1565903354,1565903407,53,1.66,0.341
1565942101,1565942281,180,1.2135211267605632,1.732
1565946559,1565947039,480,0.18,0.006
1565948360,1565948360,1,1.74,0.029
1565951704,1565951757,53,2.675,0.689
1565954299,1565954299,1,0.54,0.009
1565973583,1565973603,20,2.0429999999999997,0.719
1565978320,1565978361,41,1.185,0.322
1565983726,1565984300,574,0.18,0.006
1565987228,1565987704,476,1.6228571428571428,1.86
1566028290,1566028298,8,0.7424999999999999,0.114
1566031163,1566031332,169,1.87,3.331
1566032087,1566032133,46,1.3139999999999998,0.293
1566151865,1566151909,44,0.324,0.12
1566153998,1566154215,217,1.3450909090909091,7.308
1566157160,1566157206,46,1.1533333333333333,0.35
1566158990,1566159033,43,1.217142857142857,0.364
1566197265,1566198263,998,1.6728813559322033,5.089
1566199220,1566199314,94,4.1175,4.227
1566202716,1566202763,47,1.6305882352941174,0.526
1566204226,1566204327,101,0.6369230769230769,1.036
1566492849,1566492938,89,2.4234146341463414,1.834
1566493707,1566493770,63,1.7166666666666666,1.048
1566747968,1566748814,846,2.908398576512455,22.233
1566752895,1566753198,303,1.3172727272727272,4.308
1567101734,1567101920,186,0.15,0.528
1567102619,1567102671,52,1.1127272727272728,0.288
1567105995,1567106078,83,0.8925,0.278
1567160990,1567161014,24,0.9099999999999999,0.382
1567177583,1567177650,67,0.8999999999999999,0.24
1567178396,1567178999,603,0.84,0.349
1567187075,1567187200,125,2.1954545454545453,1.205
1567190896,1567191016,120,2.796666666666667,1.097
1567192812,1567193633,821,1.0180645161290323,1.026
1567194319,1567194437,118,0.8918918918918919,1.263
1567240369,1567240480,111,1.4563636363636363,0.736
1567241828,1567241904,76,1.847142857142857,0.561
1567253047,1567253119,72,2.46,0.815
1567266349,1567267966,1617,1.7822981366459625,10.782
1567269822,1567270113,291,1.192,0.47
1567284452,1567284462,10,0.888,0.17
1567306062,1567306122,60,1.42,0.413
1567359004,1567359068,64,0.69,0.168
1567368324,1567368428,104,0.715,0.515
1567405147,1567405634,487,3.024146341463415,4.81
1567406308,1567406723,415,1.0324137931034483,0.537
1567445568,1567445629,61,0.8788235294117647,0.352
1567458169,1567458253,84,2.0217391304347827,0.937
1567459264,1567459288,24,0.9649999999999999,0.404
1567493157,1567493164,7,0.99,0.132
1567493928,1567494045,117,1.6103225806451613,1.934
1567520742,1567520800,58,0.9037499999999999,0.345
1567521882,1567521883,1,0.51,0.017
1567526342,1567526369,27,0.6599999999999999,0.074
1567534005,1567534030,25,2.5325,1.066
1567541130,1567541455,325,0.7716666666666666,1.95
1567558222,1567558401,179,0.6399999999999999,1.388
1567578891,1567578964,73,1.1264516129032258,0.708
1567581609,1567582057,448,1.3404878048780486,3.536
1567589931,1567589968,37,0.92,0.158
1567592440,1567592506,66,1.7249999999999999,1.496
1567599362,1567599406,44,0.84,0.259
1567609365,1567609409,44,0.8630769230769231,0.251
1567611175,1567611344,169,2.2208823529411763,4.049
1567628430,1567628479,49,1.5415384615384615,0.511
1567631493,1567631538,45,1.23,0.466
1567663684,1567664303,619,2.9475,3.4
1567664920,1567664961,41,0.705,0.18
1567665692,1567665731,39,0.68,0.136
1567699392,1567699439,47,2.025,0.709
1567702783,1567702837,54,1.7485714285714284,0.775
1567710648,1567710850,202,1.5314285714285716,2.02
1567726363,1567726487,124,1.44,1.848
1567749607,1567750021,414,1.5274999999999999,2.051
1567750839,1567751053,214,0.73125,4.247
1567795546,1567795559,13,2.165,0.482
1567797002,1567797053,51,1.8199999999999998,0.65
1567800433,1567800470,37,0.8925,0.179
1567869516,1567869529,13,0.15999999999999998,0.03
1567874793,1567876299,1506,1.3735031847133756,6.62
1567960723,1567960724,1,0.39,0.013
1567965102,1567965118,16,0.264,0.074
1568006975,1568008242,1267,1.5739393939393937,4.355
1568063277,1568063845,568,1.51725,2.249
1568093160,1568093318,158,2.515636363636364,4.959
1568094525,1568094618,93,0.8533333333333333,0.66
1568114358,1568114517,159,2.7271875,4.08
1568151987,1568153537,1550,2.3428037383177567,7.984
1568181753,1568181988,235,2.058125,3.966
1568377243,1568377259,16,2.8425,0.805
1568378336,1568378337,1,2.34,0.078
1568397603,1568398155,552,0.8742857142857142,0.238
1568401003,1568402753,1750,2.5955844155844154,4.557
1568408911,1568409002,91,1.7147368421052631,0.725
1568426515,1568426581,66,2.6133333333333333,0.578
1568428432,1568428471,39,0.6142105263157894,0.409
1568443612,1568444224,612,3.6253333333333333,2.855
1568451143,1568451457,314,2.738064516129032,4.742
1568452198,1568452204,6,1.46,0.148
1568465247,1568465254,7,1.637142857142857,0.193
1568468139,1568468235,96,2.88,0.654
1568470507,1568470698,191,2.6136842105263156,4.757
1568566477,1568567013,536,2.192142857142857,1.103
1568574530,1568574592,62,1.3125,0.285
1568582301,1568582363,62,0.978,0.444
1568673445,1568673880,435,1.4982352941176469,1.278
1568676098,1568676285,187,3.383076923076923,3.423
1568701040,1568701047,7,2.262857142857143,0.266
1568702409,1568702585,176,3.7273684210526317,3.985
1568704919,1568705443,524,2.065,1.543
1568707389,1568708243,854,2.128695652173913,4.526
1568714618,1568714631,13,1.9846153846153847,0.472
1568716190,1568716239,49,1.6885714285714284,0.283
1568726651,1568726736,85,2.42,1.184
1568735705,1568735777,72,0.8999999999999999,0.341
1568738691,1568738767,76,1.540909090909091,0.711
1568751651,1568751926,275,1.706470588235294,4.281
1568796972,1568797076,104,0.8039999999999999,0.324
1568798221,1568798678,457,1.4258823529411764,0.553
1568799568,1568799639,71,1.9907142857142857,1.091
1568808412,1568808493,81,3.06,0.915
1568812879,1568812950,71,1.272,0.292
1568814382,1568814396,14,0.9369230769230769,0.223
1568816737,1568816748,11,1.422,0.243
1568819891,1568820019,128,2.218,2.564
1568821317,1568822118,801,2.559310344827586,5.121
1568822828,1568823279,451,1.3363636363636364,0.621
1568839102,1568839168,66,1.4454545454545453,0.408
1568840263,1568840276,13,0.725,0.16
1568874444,1568874778,334,2.0223529411764702,0.696
1568878096,1568878392,296,1.9418181818181819,1.243
1568882147,1568882193,46,1.14,0.196
1568884820,1568884842,22,2.0485714285714285,0.757
1568886801,1568888911,2110,2.3625563909774434,12.656
1568931389,1568931449,60,1.3863157894736842,0.55
1568958530,1568958823,293,2.0009174311926605,6.556
1568959467,1568959942,475,1.221,2.769
1569019966,1569020154,188,2.064,0.563
1569021286,1569021334,48,2.2136842105263157,0.804
1569050082,1569051561,1479,2.4225,5.301
1569066309,1569066358,49,0.7885714285714285,0.267
1569069676,1569069691,15,2.524,0.685
1569079229,1569079257,28,1.206923076923077,0.556
1569081692,1569081830,138,2.176216216216216,1.626
1569091116,1569091172,56,1.27875,0.45
1569095286,1569096188,902,2.0008695652173913,7.423
1569104856,1569104873,17,2.050588235294118,0.626
1569139082,1569139124,42,3.399512195121951,2.435
1569141086,1569141134,48,1.1325,0.233
1569141827,1569141894,67,2.2199999999999998,0.591
1569186917,1569187254,337,1.6627397260273973,2.138
1569200533,1569200676,143,2.2455172413793103,3.609
1569216928,1569218285,1357,2.67301775147929,13.207
1569219090,1569219863,773,2.288780487804878,4.405
1569227442,1569227487,45,1.87,0.267
1569241255,1569241263,8,3.3,0.436
1569249999,1569250041,42,4.237894736842105,2.916
1569276797,1569276852,55,2.033333333333333,0.729
1569277595,1569277966,371,2.179787234042553,5.558
1569304502,1569304580,78,1.9636363636363636,0.496
1569305450,1569305699,249,2.038448275862069,4.732
1569306478,1569306861,383,1.7352631578947368,1.282
1569308098,1569308150,52,1.3319999999999999,0.207
1569315889,1569315939,50,0.32999999999999996,0.109
1569327390,1569327445,55,5.320588235294117,3.389
1569328922,1569329037,115,2.3545945945945945,1.918
1569338445,1569339055,610,2.304705882352941,1.47
1569347493,1569347952,459,1.5402272727272728,2.825
1569361781,1569361799,18,0.9633333333333334,0.307
1569383838,1569383957,119,4.406769230769231,5.178
1569385119,1569385566,447,1.8916666666666666,3.324
1569427939,1569428458,519,2.3566666666666665,0.97
1569429129,1569429723,594,2.1526027397260274,3.469
1569450002,1569450055,53,1.135,0.331
1569492953,1569493013,60,2.664705882352941,0.892
1569494286,1569494843,557,1.635,0.636
1569509128,1569509972,844,3.3893617021276596,3.47
1569511811,1569512033,222,1.592,6.442
1569523454,1569523503,49,1.3963636363636363,0.345
1569529920,1569529926,6,0.8142857142857143,0.095
1569534849,1569534937,88,2.035384615384615,0.631
1569574646,1569574650,4,1.095,0.075
1569586246,1569586246,1,0.54,0.009
1569605296,1569605439,143,5.746315789473684,6.095
1569606218,1569606692,474,2.3362499999999997,0.729
1569607728,1569607773,45,2.13,0.601
1569612288,1569612301,13,1.5199999999999998,0.341
1569613171,1569613218,47,1.356923076923077,0.391
1569616418,1569617332,914,2.444885496183206,7.566
