Time,End_time,Duration_s,Flow_Lmin,Litros_totales,Dispositivo
1554561496,1554561856,360,0.72,4.319999999999999,inodoro
1554563564,1554563657,93,1.5419999999999998,1.052,lavamanos
1554565323,1554565337,14,2.314285714285714,0.582,lavamanos
1554565953,1554566012,59,0.12,0.12,ducha
1554593323,1554593343,20,1.5705882352941176,0.484,lavamanos
1554604304,1554605069,765,0.9982978723404256,0.92,lavamanos
1554619425,1554619785,360,0.72,4.319999999999999,inodoro
1554625316,1554626124,808,2.939503448275862,39.458,ducha
1554625435,1554627289,1854,1.7331818181818182,14.358,lavamanos
1554625904,1554625924,20,1.1,0.091,lavaplatos
1554809311,1554809671,360,0.72,4.319999999999999,inodoro
1554809398,1554809410,12,1.7599999999999998,0.39,lavamanos
1554809452,1554811866,2414,2.1685714285714286,24.749,lavaplatos
1554813025,1554813385,360,0.72,4.319999999999999,inodoro
1554813881,1554813891,10,2.110909090909091,0.387,lavamanos
1554820620,1554820781,161,1.2106451612903224,1.74,lavamanos
1554821564,1554821569,5,1.83,0.183,lavaplatos
1554835073,1554835790,717,1.6889999999999998,6.992,lavaplatos
1554836724,1554837083,359,6.175548961424332,36.843,ducha
1554837318,1554837598,280,1.395,0.616,lavamanos
1554837469,1554837829,360,0.72,4.319999999999999,inodoro
1554838850,1554839351,501,1.4684210526315788,0.514,lavaplatos
1554841112,1554841186,74,1.5054545454545454,0.564,lavamanos
1554847279,1554847487,208,2.34,4.985,lavaplatos
1554847299,1554847299,1,0.6599999999999999,0.011,lavamanos
1554850686,1554850807,121,2.185,0.877,lavamanos
1554875951,1554876207,256,1.7733333333333334,11.787,lavaplatos
1554876223,1554876295,72,1.1142857142857143,0.526,lavamanos
1554876950,1554877470,520,1.7093023255813953,6.65,lavamanos
1554878053,1554878413,360,0.72,4.319999999999999,inodoro
1554878613,1554879074,461,1.5035294117647058,1.31,lavamanos
1554879864,1554879868,4,0.825,0.057,lavaplatos
1554931019,1554931532,513,0.9696,0.728,lavamanos
1554964133,1554964138,5,2.74,0.274,lavaplatos
1554964652,1554965012,360,0.72,4.319999999999999,inodoro
1554964778,1554966505,1727,1.1945454545454546,4.976,lavamanos
1555014276,1555014278,2,1.2799999999999998,0.064,lavaplatos
1555014317,1555014336,19,0.992,0.328,lavamanos
1555014763,1555015123,360,0.72,4.319999999999999,inodoro
1555029155,1555029515,360,0.72,4.319999999999999,inodoro
1555029412,1555029772,360,0.72,4.319999999999999,inodoro
1555029420,1555029994,574,2.9155102040816328,2.725,lavamanos
1555050478,1555050838,360,0.72,4.319999999999999,inodoro
1555050980,1555050986,6,1.99,0.203,lavaplatos
1555051321,1555051818,497,2.9410909090909088,9.04,lavamanos
1555063066,1555063072,6,2.36,0.294,lavamanos
1555063424,1555063432,8,0.4399999999999999,0.034,lavaplatos
1555064088,1555064121,33,1.8116129032258064,1.017,lavamanos
1555085519,1555085528,9,4.962,0.827,lavaplatos
1555086329,1555086371,42,3.407142857142857,0.911,lavamanos
1555087104,1555087464,360,0.72,4.319999999999999,inodoro
1555088692,1555088702,10,2.01,0.344,lavaplatos
1555091483,1555091555,72,1.2681081081081085,1.004,lavamanos
1555092734,1555093094,360,0.72,4.319999999999999,inodoro
1555092903,1555093263,360,0.72,4.319999999999999,inodoro
1555106889,1555106910,21,1.446,0.53,lavamanos
1555107040,1555107400,360,0.72,4.319999999999999,inodoro
1555137573,1555137933,360,0.72,4.319999999999999,inodoro
1555139646,1555139677,31,2.922,1.561,lavaplatos
1555143432,1555143446,14,3.072857142857143,0.782,lavamanos
1555149827,1555149831,4,1.488,0.124,lavamanos
1555161980,1555163199,1219,2.6078260869565217,7.164,lavamanos
1555174628,1555174988,360,0.72,4.319999999999999,inodoro
1555175108,1555175629,521,2.2578571428571426,13.553,lavaplatos
1555180100,1555180200,100,3.2462068965517243,3.602,lavamanos
1555180500,1555180926,426,0.765,3.858,lavaplatos
1555183018,1555183652,634,0.18,2.538,ducha
1555183148,1555183934,786,1.918909090909091,2.358,lavaplatos
1555183692,1555184052,360,0.72,4.319999999999999,inodoro
1555186486,1555186488,2,1.0,0.05,lavaplatos
1555186865,1555187225,360,0.72,4.319999999999999,inodoro
1555186985,1555187024,39,4.095428571428571,2.623,lavamanos
1555259811,1555259818,7,4.885714285714285,0.666,lavaplatos
1555259846,1555259865,19,1.6263157894736842,0.542,lavamanos
1555274497,1555274516,19,1.6588235294117648,0.538,lavamanos
1555277354,1555277714,360,0.72,4.319999999999999,inodoro
1555306566,1555310171,3605,1.4535,9.652,lavaplatos
1555308994,1555309385,391,5.197907949790795,29.654,ducha
1555309152,1555310087,935,3.3216494845360827,6.056,lavamanos
1555311575,1555311935,360,0.72,4.319999999999999,inodoro
1555363034,1555363168,134,4.535454545454545,7.144,lavamanos
1555363105,1555363375,270,1.577142857142857,6.875,lavaplatos
1555365091,1555365249,158,3.500869565217392,7.732,lavamanos
1555365095,1555365455,360,0.72,4.319999999999999,inodoro
1555365230,1555365590,360,0.72,4.319999999999999,inodoro
1555368901,1555368961,60,2.9608695652173918,1.812,lavamanos
1555371215,1555371246,31,0.78,0.281,lavamanos
1555394439,1555395085,646,2.806666666666666,6.371,lavaplatos
1555395635,1555397172,1537,1.3667441860465117,4.568,lavamanos
1555400869,1555400892,23,1.0699999999999998,0.353,lavamanos
1555404136,1555404136,1,0.54,0.009,lavamanos
1555424449,1555424454,5,2.7,0.27,lavaplatos
1555424885,1555425245,360,0.72,4.319999999999999,inodoro
1555428816,1555429003,187,3.129152542372881,8.108,lavamanos
1555429302,1555429327,25,0.54,0.356,lavaplatos
1555435897,1555436257,360,0.72,4.319999999999999,inodoro
1555439218,1555442841,3623,2.02875,4.046,lavaplatos
1555439435,1555439454,19,1.086315789473684,0.35,lavamanos
1555441287,1555441316,29,0.92,0.28,lavamanos
1555444663,1555445023,360,0.72,4.319999999999999,inodoro
1555444837,1555444852,15,0.8474999999999999,0.226,lavamanos
1555479730,1555481320,1590,1.590566037735849,10.626,lavaplatos
1555480560,1555480920,360,0.72,4.319999999999999,inodoro
1555480633,1555480732,99,1.5536170212765958,2.594,lavamanos
1555482053,1555482477,424,3.0341935483870968,6.564,lavamanos
1555482084,1555482381,297,2.984142857142857,14.734,ducha
1555482141,1555482501,360,0.72,4.319999999999999,inodoro
1555483207,1555483334,127,1.7442857142857142,1.621,lavamanos
1555483961,1555483967,6,0.8,0.1,lavamanos
1555517163,1555517176,13,1.892307692307692,0.448,lavamanos
1555518669,1555518703,34,1.18,0.693,lavamanos
1555519309,1555519669,360,0.72,4.319999999999999,inodoro
1555520430,1555520460,30,1.7875862068965516,0.928,lavamanos
1555553841,1555553864,23,1.7217391304347824,0.693,lavamanos
1555553982,1555554342,360,0.72,4.319999999999999,inodoro
1555570241,1555571193,952,1.11,0.185,lavaplatos
1555571047,1555574304,3257,3.0417549167927382,35.415,ducha
1555571071,1555572221,1150,3.931151515151516,40.937,lavamanos
1555571225,1555571585,360,0.72,4.319999999999999,inodoro
1555573533,1555573716,183,1.2776470588235294,1.188,lavamanos
1555677917,1555677932,15,1.032,0.278,lavamanos
1555679678,1555679708,30,0.9085714285714284,0.202,lavaplatos
1555683661,1555683666,5,0.888,0.076,lavaplatos
1555688109,1555691839,3730,5.744025974025973,31.174,ducha
1555688418,1555690106,1688,3.169208633093525,8.312,lavaplatos
1555688526,1555689152,626,1.395,0.403,lavamanos
1555690394,1555690754,360,0.72,4.319999999999999,inodoro
1555691909,1555692141,232,1.522325581395349,4.089,lavamanos
1555693837,1555694074,237,0.6511111111111111,2.123,lavamanos
1555718299,1555718303,4,1.884,0.157,lavaplatos
1555718891,1555719251,360,0.72,4.319999999999999,inodoro
1555718978,1555719002,24,1.065,0.446,lavamanos
1555729457,1555729521,64,1.0927868852459015,1.171,lavamanos
1555746694,1555746731,37,2.1758823529411764,1.317,lavaplatos
1555747049,1555747130,81,3.729,1.457,lavamanos
1555747201,1555747561,360,0.72,4.319999999999999,inodoro
1555747661,1555748021,360,0.72,4.319999999999999,inodoro
1555756076,1555756140,64,1.0453846153846154,0.623,lavamanos
1555758167,1555758185,18,1.0733333333333333,0.342,lavamanos
1555758741,1555759101,360,0.72,4.319999999999999,inodoro
1555759685,1555759713,28,2.4063157894736844,0.825,lavaplatos
1555762169,1555762185,16,1.53375,0.433,lavamanos
1555762618,1555762622,4,0.948,0.079,lavaplatos
1555763685,1555764870,1185,1.6681690140845071,4.449,lavamanos
1555865213,1555865226,13,1.56,0.367,lavamanos
1555876772,1555876777,5,2.79,0.279,lavaplatos
1555876922,1555877282,360,0.72,4.319999999999999,inodoro
1555880904,1555880928,24,1.8533333333333333,0.589,lavamanos
1555910837,1555910919,82,1.5679999999999998,1.338,lavamanos
1555911620,1555911628,8,2.0025,0.291,lavaplatos
1555911733,1555912093,360,0.72,4.319999999999999,inodoro
1555921144,1555921167,23,3.321428571428571,0.795,lavaplatos
1555924978,1555925338,360,0.72,4.319999999999999,inodoro
1555924982,1555925005,23,2.34,0.874,lavamanos
1555928274,1555928311,37,2.013333333333333,1.277,lavamanos
1555931056,1555931558,502,1.185,0.265,lavaplatos
1555933146,1555933189,43,1.5225,0.545,lavamanos
1555934018,1555934989,971,2.5752941176470587,5.405,lavamanos
1555935311,1555935671,360,0.72,4.319999999999999,inodoro
1555935608,1555935652,44,1.308,0.269,lavamanos
1555956877,1555956929,52,1.985,0.998,lavamanos
1555961644,1555961736,92,1.5247058823529411,0.606,lavaplatos
1555966409,1555966494,85,1.703076923076923,0.546,lavaplatos
1555968510,1555968515,5,1.64,0.164,lavaplatos
1555971967,1555972327,360,0.72,4.319999999999999,inodoro
1555975192,1555975195,3,2.565,0.171,lavaplatos
1555975646,1555975675,29,2.273793103448276,1.141,lavamanos
1555976319,1555976361,42,4.811707317073171,3.458,lavamanos
1555997121,1555997481,360,0.72,4.319999999999999,inodoro
1556001680,1556002040,360,0.72,4.319999999999999,inodoro
1556002146,1556002795,649,1.86,12.622,lavaplatos
1556002670,1556002704,34,2.0016,1.286,lavamanos
1556004755,1556004755,1,0.54,0.009,lavamanos
1556007430,1556007471,41,1.1303225806451611,0.644,lavamanos
1556010092,1556010308,216,2.7423529411764704,13.179,lavaplatos
1556010606,1556010662,56,2.262857142857143,1.241,lavamanos
1556012833,1556013730,897,1.596951219512195,8.518,lavamanos
1556024110,1556026894,2784,2.06123595505618,28.988,lavaplatos
1556025827,1556026187,360,0.72,4.319999999999999,inodoro
1556029284,1556029299,15,0.97875,0.261,lavamanos
1556029407,1556029671,264,2.853333333333333,12.525,lavaplatos
1556032463,1556032467,4,0.6599999999999999,0.037,lavaplatos
1556032492,1556032494,2,1.2,0.06,lavamanos
1556033219,1556034301,1082,3.140287081339713,37.457,ducha
1556033264,1556033947,683,2.906776859504132,27.051,lavamanos
1556034959,1556035319,360,0.72,4.319999999999999,inodoro
1556035140,1556035895,755,1.2536842105263155,1.947,lavamanos
1556047062,1556047113,51,0.9832258064516128,0.617,lavamanos
1556047335,1556049815,2480,3.0790163934426227,22.452,lavaplatos
1556049023,1556049023,1,0.54,0.009,lavamanos
1556085129,1556085489,360,0.72,4.319999999999999,inodoro
1556088063,1556088423,360,0.72,4.319999999999999,inodoro
1556127566,1556127931,365,1.411875,0.906,lavamanos
1556127663,1556127663,1,0.8999999999999999,0.015,lavaplatos
1556131954,1556132314,360,0.72,4.319999999999999,inodoro
1556182879,1556182891,12,1.44,0.317,lavamanos
1556184101,1556184118,17,1.7299999999999998,0.197,lavaplatos
1556184163,1556184177,14,1.296923076923077,0.312,lavamanos
1556184928,1556184971,43,1.0623529411764707,0.373,lavamanos
1556226895,1556226931,36,2.4975,1.11,lavaplatos
1556226975,1556227335,360,0.72,4.319999999999999,inodoro
1556257222,1556257582,360,0.72,4.319999999999999,inodoro
1556257476,1556257864,388,2.4,15.238,lavaplatos
1556261542,1556261565,23,0.42,0.063,lavamanos
1556261707,1556262067,360,0.72,4.319999999999999,inodoro
1556266906,1556271882,4976,2.423219178082192,30.25,lavaplatos
1556272056,1556272648,592,0.9333333333333332,0.248,lavamanos
1556272697,1556273057,360,0.72,4.319999999999999,inodoro
1556274236,1556274242,6,0.8485714285714285,0.099,lavamanos
1556275111,1556275426,315,2.1414285714285715,1.887,lavamanos
1556281252,1556281346,94,5.236551724137931,8.077,lavaplatos
1556282003,1556282072,69,1.56,1.287,lavamanos
1556283834,1556283839,5,0.94,0.094,lavamanos
1556293097,1556293364,267,4.893839999999999,21.584,ducha
1556293192,1556293262,70,2.6236363636363635,3.09,lavamanos
1556294545,1556295171,626,0.933,1.083,lavamanos
1556295120,1556295480,360,0.72,4.319999999999999,inodoro
1556295524,1556295884,360,0.72,4.319999999999999,inodoro
1556317726,1556317825,99,1.047,0.687,lavamanos
1556318756,1556318878,122,3.6576,2.522,lavamanos
1556320264,1556320276,12,1.2,0.098,lavaplatos
1556321691,1556322051,360,0.72,4.319999999999999,inodoro
1556325469,1556325560,91,4.646470588235294,2.976,lavamanos
1556325600,1556325960,360,0.72,4.319999999999999,inodoro
1556325680,1556326040,360,0.72,4.319999999999999,inodoro
1556330915,1556331275,360,0.72,4.319999999999999,inodoro
1556331446,1556333435,1989,2.201,3.697,lavaplatos
1556331657,1556331707,50,2.718260869565217,1.253,lavamanos
1556353416,1556353754,338,3.4689795918367343,9.117,lavaplatos
1556353433,1556353654,221,0.4679999999999999,0.039,lavamanos
1556354855,1556356385,1530,1.4506153846153846,8.923,lavamanos
1556354882,1556355242,360,0.72,4.319999999999999,inodoro
1556357118,1556357202,84,0.6109090909090908,0.419,lavamanos
1556358652,1556359012,360,0.72,4.319999999999999,inodoro
1556393688,1556393791,103,2.177142857142857,3.455,lavaplatos
1556394135,1556394257,122,1.38,0.778,lavamanos
1556394657,1556395017,360,0.72,4.319999999999999,inodoro
1556395070,1556395283,213,3.5127272727272727,6.239,lavamanos
1556395115,1556395475,360,0.72,4.319999999999999,inodoro
1556395994,1556396010,16,0.952,0.242,lavamanos
1556397945,1556397995,50,4.812499999999999,2.255,lavamanos
1556404473,1556404475,2,1.06,0.053,lavaplatos
1556404782,1556404954,172,0.9463636363636364,3.037,lavamanos
1556406023,1556406383,360,0.72,4.319999999999999,inodoro
1556432208,1556432218,10,0.8099999999999999,0.158,lavamanos
1556432804,1556432806,2,5.1,0.255,lavaplatos
1556435801,1556436072,271,1.538181818181818,5.896,lavamanos
1556449456,1556449467,11,0.7749999999999999,0.155,lavamanos
1556449926,1556450231,305,2.107058823529412,3.751,lavaplatos
1556450968,1556451328,360,0.72,4.319999999999999,inodoro
1556450985,1556451203,218,5.135121951219512,18.641,ducha
1556451716,1556451785,69,1.5236363636363637,1.782,lavamanos
1556453662,1556453744,82,1.0766666666666664,0.866,lavamanos
1556455994,1556456354,360,0.72,4.319999999999999,inodoro
1556490223,1556490238,15,0.96,0.122,lavaplatos
1556492214,1556492230,16,0.8474999999999999,0.241,lavamanos
1556516562,1556518598,2036,1.59375,9.797,lavaplatos
1556516618,1556517455,837,1.7903076923076922,4.354,lavamanos
1556517910,1556518270,360,0.72,4.319999999999999,inodoro
1556518884,1556518920,36,1.8176470588235287,1.1,lavamanos
1556519607,1556519625,18,1.51875,0.437,lavamanos
1556646405,1556646422,17,0.86,0.237,lavamanos
1556647394,1556648888,1494,2.3811111111111107,19.86,lavaplatos
1556647428,1556647788,360,0.72,4.319999999999999,inodoro
1556678360,1556678411,51,0.9110204081632652,0.789,lavamanos
1556697100,1556697460,360,0.72,4.319999999999999,inodoro
1556698376,1556699959,1583,1.9810526315789476,6.389,lavaplatos
1556699839,1556703889,4050,3.1307322175732213,54.099,ducha
1556700393,1556700499,106,4.307368421052631,3.271,lavamanos
1556700792,1556701152,360,0.72,4.319999999999999,inodoro
1556702763,1556703847,1084,2.898111455108359,48.605,lavamanos
1556704670,1556704711,41,1.6326315789473682,1.15,lavamanos
1556705479,1556706232,753,1.8273333333333333,6.719,lavamanos
1556706853,1556707213,360,0.72,4.319999999999999,inodoro
1556738408,1556738427,19,0.6821052631578947,0.229,lavamanos
1556746234,1556746255,21,1.068,0.378,lavamanos
1556746331,1556746691,360,0.72,4.319999999999999,inodoro
1556753877,1556754020,143,2.892,3.344,lavamanos
1556776013,1556776373,360,0.72,4.319999999999999,inodoro
1556776261,1556777198,937,1.7458536585365854,7.991,lavaplatos
1556778584,1556778818,234,1.4787401574803147,4.402,lavamanos
1556779313,1556779673,360,0.72,4.319999999999999,inodoro
1556779433,1556779989,556,1.4230434782608694,1.632,lavamanos
1556780355,1556780416,61,2.736,1.636,lavaplatos
1556821521,1556821521,1,1.3199999999999998,0.022,lavamanos
1556822331,1556830036,7705,2.0418677042801554,38.784,lavaplatos
1556823483,1556823843,360,0.72,4.319999999999999,inodoro
1556826349,1556826364,15,2.448,0.661,lavamanos
1556862621,1556862677,56,0.708,0.267,lavamanos
1556862715,1556863075,360,0.72,4.319999999999999,inodoro
1556863216,1556864734,1518,0.7297959183673469,7.225,lavaplatos
1556865612,1556865914,302,1.9266176470588237,6.064,lavamanos
1556866784,1556867791,1007,1.6016949152542372,2.487,lavamanos
1556867567,1556867927,360,0.72,4.319999999999999,inodoro
1556868299,1556868302,3,1.02,0.071,lavaplatos
1556908559,1556913093,4534,2.614172185430464,25.201,lavaplatos
1556910237,1556910237,1,0.36,0.006,lavamanos
1556948143,1556948162,19,2.829473684210526,0.952,lavamanos
1556948206,1556948566,360,0.72,4.319999999999999,inodoro
1556948759,1556948766,7,1.3114285714285714,0.186,lavaplatos
1556953176,1556953536,360,0.72,4.319999999999999,inodoro
1556956955,1556957106,151,0.255,1.645,lavamanos
1556958103,1556958404,301,3.827746478873239,19.201,ducha
1556958197,1556958275,78,3.7875,4.354,lavamanos
1556959312,1556959341,29,1.305,0.429,lavamanos
1556960412,1556961300,888,1.63,7.291,lavamanos
1556974098,1556975357,1259,4.1456,8.91,lavaplatos
1556980214,1556980309,95,2.598333333333333,1.867,lavamanos
1556980343,1556980703,360,0.72,4.319999999999999,inodoro
1556998116,1556998141,25,1.5499999999999998,0.676,lavamanos
1556998268,1556999925,1657,2.47695652173913,3.33,lavaplatos
1557032577,1557032580,3,0.585,0.039,lavamanos
1557033060,1557033065,5,1.43,0.143,lavaplatos
1557041484,1557041844,360,0.72,4.319999999999999,inodoro
1557043448,1557043784,336,1.7121052631578948,3.599,lavamanos
1557044610,1557044877,267,1.5725806451612905,3.503,lavamanos
1557045505,1557045566,61,0.59,0.271,lavamanos
1557164167,1557164257,90,3.7885714285714287,4.928,lavaplatos
1557165075,1557165079,4,1.692,0.141,lavamanos
1557166670,1557174298,7628,2.381123595505618,101.613,lavaplatos
1557167376,1557167383,7,1.19,0.143,lavamanos
1557169668,1557170508,840,3.108,14.633,lavamanos
1557169715,1557170075,360,0.72,4.319999999999999,inodoro
1557170017,1557170377,360,0.72,4.319999999999999,inodoro
1557170525,1557170885,360,0.72,4.319999999999999,inodoro
1557174619,1557175277,658,2.5254545454545454,1.14,lavamanos
1557177663,1557181323,3660,2.398874296435272,67.963,lavaplatos
1557178799,1557178869,70,2.841,1.147,lavamanos
1557182892,1557183252,360,0.72,4.319999999999999,inodoro
1557183220,1557183580,360,0.72,4.319999999999999,inodoro
